"","ID","MNAME","MCRNUM","MAPP8","MAPP5","HOSPBD"
"3562","6370210","Wm. Jennings Bryan Dorn Veterans Affairs Medical Center",NA,2,1,216
"3563","6370218","William S. Hall Psychiatric Institute",424003,2,1,38
"3564","6370230","Conway Medical Center",420049,2,2,287
"3565","6370232","Trident Medical Center",420079,2,1,403
"3566","6370240","McLeod Medical Center Dillon",420005,2,2,63
"3567","6370243","Edgefield County Hospital",421304,2,2,25
"3568","6370244","Baptist Easley Hospital",420015,2,2,89
"3569","6370245","Allendale County Hospital",421300,2,2,69
"3570","6370280","Moncrief Army Community Hospital",NA,2,1,60
"3571","6370290","Novant Health Gaffney Medical Center",420043,2,2,125
"3572","6370295","Georgetown Memorial Hospital",420020,2,1,136
"3573","6370323","Greenville Memorial Hospital",420078,1,1,820
"3574","6370330","Bon Secours St. Francis Health System",420023,2,2,331
"3575","6370340","Shriners Hospitals for Children-Greenville",NA,2,1,15
"3576","6370375","Self Regional Healthcare",420071,2,1,294
"3577","6370378","Greer Memorial Hospital",420033,2,2,70
"3578","6370380","Carolina Pines Regional Medical Center",420010,2,2,120
"3579","6370385","Carolina Center for Behavioral Health",424010,2,2,112
"3580","6370390","Hilton Head Hospital",420080,2,2,93
"3581","6370411","Williamsburg Regional Hospital",421303,2,2,25
"3582","6370416","Lake City Community Hospital",420066,2,2,30
"3583","6370430","Springs Memorial Hospital",420036,2,1,186
"3584","6370444","McLeod Loris Seacoast Hospital",420105,2,2,243
"3585","6370445","Clarendon Memorial Hospital",420069,2,2,56
"3586","6370460","East Cooper Medical Center",420089,2,1,140
"3587","6370477","Grand Strand Regional Medical Center",420085,2,2,271
"3588","6370495","Chesterfield General Hospital",420062,2,2,59
"3589","6370500","Newberry County Memorial Hospital",420053,2,2,32
"3590","6660520","St. Mary's Community Hospital",281342,2,2,18
"3591","6660525","Antelope Memorial Hospital",281326,2,2,25
"3592","6660540","Norfolk Regional Center",284004,2,2,179
"3593","6660560","Great Plains Regional Medical Center",280065,2,1,101
"3594","6660590","Oakland Mercy Hospital",281321,2,2,18
"3595","6660610","Ogallala Community Hospital",281355,2,2,18
"3596","6660635","Children's Hospital and Medical Center",283301,2,1,124
"3597","6660640","Alegent Creighton Health-Creighton University Medical Center",280030,1,1,223
"3598","6660650","Alegent Creighton Health Midlands Hospital",280105,2,2,61
"3599","6660660","Douglas County Community Mental Health Center",284009,2,1,18
"3600","6660690","Alegent Creighton Health Immanuel Medical Center",280081,2,1,285
"3601","6660706","Boys Town National Research Hospital",283300,2,1,129
"3602","6660710","Nebraska Methodist Hospital",280040,2,1,460
"3603","6660720","Alegent Creighton Health Bergan Mercy Medical Center",280060,2,1,341
"3604","6660745","Veterans Affairs Medical Center",NA,1,1,100
"3605","6660747","Avera St. Anthony's Hospital",281329,2,2,25
"3606","6660761","Valley County Health System",281353,2,2,85
"3607","6660765","Annie Jeffrey Memorial County Health Center",281314,2,2,21
"3608","6660770","Garden County Health Services",281310,2,2,50
"3609","6660780","Osmond General Hospital",281347,2,2,25
"3610","6660800","Pawnee County Memorial Hospital and Rural Health Clinic",281302,2,2,11
"3611","6660810","Regional West Medical Center",280061,2,1,145
"3612","6660815","Pender Community Hospital",281349,2,2,67
"3613","6660820","Alegent Creighton Health Plainview Hospital",281346,2,2,16
"3614","6660825","Webster County Community Hospital",281316,2,2,16
"3615","6660827","Alegent Creighton Health-Memorial Hospital, Schuyler",281323,2,2,25
"3616","6660850","Memorial Health Care Systems",281339,2,2,36
"3617","6660855","Sidney Regional Medical Center",281357,2,1,88
"3618","6660920","Brodstone Memorial Hospital",281315,2,2,25
"3619","6660935","Community Memorial Hospital",281309,2,2,12
"3620","6660939","Johnson County Hospital",281350,2,2,25
"3621","6660950","Tilden Community Hospital",281317,2,2,12
"3622","6660960","Cherry County Hospital",281344,2,1,25
"3623","6660990","St. Francis Memorial Hospital",281322,2,2,92
"3624","6660995","Providence Medical Center",281345,2,2,25
"3625","6661000","U. S. Public Health Service Indian Hospital",280119,2,2,30
"3626","6661010","York General Hospital",281336,2,2,154
"3627","6730360","Integris Bass Baptist Health Center",370016,2,1,167
"3628","6730380","St. Mary's Regional Medical Center",370026,2,1,166
"3629","6730385","Epic Medical Center",370169,2,2,33
"3630","6730390","Fairfax Community Hospital",371318,2,2,15
"3631","6730400","Fairview Regional Medical Center",371329,2,2,25
"3632","6730410","Reynolds Army Community Hospital",NA,2,1,24
"3633","6730420","Northwest Center for Behavioral Health",374001,2,2,28
"3634","6730440","Memorial Hospital and Physician Group",370051,2,2,55
"3635","6730446","Integris Grove General Hospital",370113,2,2,58
"3636","6730450","Memorial Hospital of Texas County",370138,2,2,14
"3637","6730471","Mercy Hospital Logan County",371317,2,2,25
"3638","6730479","Mercy Hospital Healdton",371310,2,2,22
"3639","6730485","Hillcrest Hospital Henryetta",370183,2,2,41
"3640","6730505","Holdenville General Hospital",371321,2,2,25
"3641","673050A","Elkview General Hospital",370153,2,2,38
"3642","6730515","Harmon Memorial Hospital",370036,2,2,72
"3643","6730525","Choctaw Memorial Hospital",370100,2,2,34
"3644","6730530","McCurtain Memorial Hospital",370048,2,2,77
"3645","6730545","Kingfisher Regional Hospital",371313,2,2,25
"3646","6730555","Comanche County Memorial Hospital",370056,2,1,357
"3647","6730560","Lawton Indian Hospital",370170,2,2,26
"3648","6730570","Southwestern Medical Center",370097,2,1,178
"3649","6730574","Lindsay Municipal Hospital",370214,2,2,26
"3650","6730577","Integris Marshall County Medical Center",371326,2,2,21
"3651","6730580","Quartz Mountain Medical Center",371330,2,2,25
"3652","6730585","Mercy Health Love County",371306,2,2,25
"3653","6730590","McAlester Regional Health Center",370034,2,2,252
"3654","6730625","Willow Crest Hospital",374017,2,2,75
"3655","6730630","Integris Baptist Regional Health Center",370004,2,2,84
"3656","6730640","EASTAR Health System",370025,2,2,181
"3657","6730670","Jack C. Montgomery Veterans Affairs Medical Center",NA,2,1,83
"3658","6730680","Griffin Memorial Hospital",374000,2,2,120
"3659","6730705","Jane Phillips Nowata Health Center",371305,2,2,13
"3660","6730710","Okeene Municipal Hospital",371327,2,2,17
"3661","6730725","Creek Nation Community Hospital",371333,2,2,18
"3662","6730728","Integris Baptist Medical Center",370028,2,1,569
"3663","6730780","Deaconess Hospital",370032,2,2,273
"3664","6442245","Beaumont Hospital - Royal Oak",230130,1,1,1070
"3665","6442200","DMC Huron Valley-Sinai Hospital",230277,2,2,153
"3666","6442250","HealthSource Saginaw",230275,2,2,319
"3667","6442290","St. Mary's of Michigan",230077,2,1,236
"3668","6442295","Aleda E. Lutz Veterans Affairs Medical Center",NA,2,2,100
"3669","6442297","St. John River District Hospital",230241,2,2,68
"3670","6442305","Mackinac Straits Health System",231306,2,2,63
"3671","6442310","Sparrow Clinton Hospital",231326,2,2,25
"3672","6442327","McKenzie Health System",231314,2,2,25
"3673","6442330","War Memorial Hospital",230239,2,2,135
"3674","6442350","Mercy Health Partners, Lakeshore Campus",231320,2,2,24
"3675","6442353","Sheridan Community Hospital",231312,2,2,22
"3676","6442360","South Haven Health System",230085,2,2,33
"3677","6442390","Sturgis Hospital",230096,2,2,49
"3678","6442395","St. Joseph Health System",230100,2,2,20
"3679","6442400","ProMedica Herrick Hospital",231334,2,2,60
"3680","6442410","Three Rivers Health",230015,2,2,35
"3681","6442420","Oakwood Heritage Hospital",230270,2,1,145
"3682","6442455","Oakwood Southshore Medical Center",230176,2,2,144
"3683","6442463","Beaumont Hospital - Troy",230269,2,1,418
"3684","6442475","Southeast Michigan Surgical Hospital",230264,2,2,13
"3685","6442485","Lakeland Community Hospital Watervliet",230078,2,2,38
"3686","6442510","West Branch Regional Medical Center",230095,2,2,88
"3687","6442520","Henry Ford Wyandotte Hospital",230146,2,2,348
"3688","6442560","Spectrum Health Zeeland Community Hospital",230003,2,2,57
"3689","6449005","Forest Health Medical Center",230144,2,2,24
"3690","6450002","Indianhead Medical Center",521342,2,2,25
"3691","6450003","Bellin Psychiatric Center",524038,2,2,53
"3692","6450008","Holy Family Memorial",520107,2,2,62
"3693","6450015","Mercy Hospital and Trauma Center",520066,2,2,131
"3694","6450016","Kindred Hospital-Milwaukee",522004,2,2,56
"3695","6450017","Aurora St. Luke's Medical Center",520138,1,1,680
"3696","6450019","Aurora Medical Center",520189,2,2,73
"3697","6450021","Aurora BayCare Medical Center",520193,2,2,167
"3698","6450022","Wheaton Franciscan Healthcare - St. Joseph's",520136,2,1,346
"3699","6450023","Orthopaedic Hospital of Wisconsin - Glendale",520194,2,2,30
"3700","6450024","LifeCare Hospitals of Wisconsin",522007,2,2,34
"3701","6230979","Jefferson Regional Medical Center",390265,2,2,373
"3702","6230990","Wayne Memorial Hospital",390125,2,2,104
"3703","6231000","J. C. Blair Memorial Hospital",390056,2,2,69
"3704","6231010","Indiana Regional Medical Center",390173,2,2,164
"3705","6231020","Jersey Shore Hospital",391300,2,2,25
"3706","6231070","Kane Community Hospital",390104,2,2,31
"3707","6231100","ACMH Hospital",390163,2,2,170
"3708","6231120","Lancaster General Health",390100,2,1,613
"3709","6231130","St. Mary Medical Center",390258,2,2,320
"3710","6231140","Lancaster Regional Medical Center",390061,2,2,150
"3711","6231150","Abington Health Lansdale Hospital",390012,2,2,135
"3712","6231160","Excela Latrobe Area Hospital",390219,2,1,121
"3713","6231192","Philhaven",394020,2,2,97
"3714","6231195","Lebanon Veterans Affairs Medical Center",NA,2,1,213
"3715","6231200","HEALTHSOUTH Rehabilitation Hospital",393045,2,2,44
"3716","6231205","Gnaden Huetten Memorial Hospital",390194,2,2,181
"3717","6231210","Evangelical Community Hospital",390013,2,2,127
"3718","6231220","U. S. Penitentiary Infirmary",NA,2,2,17
"3719","6231240","Lewistown Hospital",390048,2,1,123
"3720","6231270","Lock Haven Hospital",390071,2,2,137
"3721","6231325","Fulton County Medical Center",391303,2,2,88
"3722","6231330","UPMC McKeesport",390002,2,1,231
"3723","6231335","Meadville Medical Center",390113,2,2,210
"3724","6231340","Ohio Valley General Hospital",390157,2,2,138
"3725","6231345","Holy Redeemer Hospital and Medical Center",390097,2,1,250
"3726","6231365","HEALTHSOUTH Rehabilitation Hospital of Mechanicsburg",393031,2,2,75
"3727","6231375","Riddle Hospital",390222,2,2,204
"3728","6231405","Tyler Memorial Hospital",390192,2,2,48
"3729","6231409","Troy Community Hospital",391305,2,2,25
"3730","6231415","Conemaugh Meyersdale Medical Center",391302,2,2,20
"3731","6231460","Endless Mountain Health Systems",391306,2,2,21
"3732","6231470","Excela Frick Hospital",390217,2,2,65
"3733","6231480","Muncy Valley Hospital",391301,2,2,156
"3734","6231490","Special Care Hospital",392025,2,2,64
"3735","6231510","Jameson Hospital",390016,2,2,238
"3736","6231530","Meadows Psychiatric Center",394040,2,2,107
"3737","6231565","Montgomery County Emergency Service",394033,2,2,81
"3738","6620100","Boone County Hospital",161372,2,2,25
"3739","6620101","Hancock County Health System",161307,2,2,25
"3740","6620115","Great River Medical Center",160057,2,2,378
"3741","6620126","Mercy Medical Center - West Lakes",NA,2,2,82
"3742","6620131","Continuing Care Hospital at St. Luke's",162002,2,2,16
"3743","6620150","St. Anthony Regional Hospital",160005,2,2,155
"3744","6620160","Sartori Memorial Hospital",160040,2,2,50
"3745","6620170","Mercy Medical Center-Cedar Rapids",160079,2,1,314
"3746","6620190","Mercy Medical Center-Centerville",161377,2,2,45
"3747","6620180","UnityPoint Health - St. Luke's",160045,2,1,340
"3748","6620205","Lucas County Health Center",161341,2,2,25
"3749","6620215","Floyd County Medical Center",161347,2,2,25
"3750","6620220","Mental Health Institute",164002,2,2,37
"3751","6620230","Cherokee Regional Medical Center",161362,2,2,25
"3752","6620240","Clarinda Regional Health Center",161352,2,2,25
"3753","6620250","Mental Health Institute",164005,2,2,35
"3754","6620260","Iowa Specialty Hospital-Clarion",161302,2,2,25
"3755","6620265","Mercy Medical Center-Clinton",160080,2,2,319
"3756","6620295","Alegent Creighton Health Mercy Hospital",161304,2,2,22
"3757","6620297","Wayne County Hospital",161358,2,2,25
"3758","6620300","Methodist Jennie Edmundson Hospital",160047,2,1,114
"3759","6620310","Alegent Creighton Health Mercy Hospital",160028,2,2,163
"3760","6620332","Greater Regional Medical Center",161365,2,2,25
"3761","6620380","Winneshiek Medical Center",161371,2,2,25
"3762","6620330","Regional Health Services of Howard County",161328,2,2,20
"3763","6620377","UnityPoint Health - Trinity Bettendorf",160104,2,2,76
"3764","6620385","Crawford County Memorial Hospital",161369,2,2,25
"3765","6620400","Broadlawns Medical Center",160101,2,1,91
"3766","6620475","Genesis Medical Center, DeWitt",161313,2,2,86
"3767","6620410","UnityPoint Health - Iowa Lutheran Hospital",160024,2,1,187
"3768","6620420","UnityPoint Health - Iowa Methodist Medical Center",160082,1,2,478
"3769","6620490","UnityPoint Health - Finley Hospital",160117,2,2,109
"3770","6620535","Central Community Hospital",161319,2,2,16
"3771","6620495","Mercy Medical Center-Dubuque",160069,2,2,272
"3772","6620527","Mercy Medical Center-Dyersville",161378,2,2,25
"3773","6620550","Palo Alto County Health System",161357,2,2,47
"3774","6620560","Avera Holy Family Hospital",161351,2,2,25
"3775","6220820","Newark Beth Israel Medical Center",310002,1,1,408
"3776","6220890","Saint Michael's Medical Center",310096,2,1,170
"3777","6220915","JFK Johnson Rehabilitation Institute",NA,2,2,92
"3778","6221135","Matheny Medical and Educational Center",312014,2,1,102
"3779","6220920","Robert Wood Johnson University Hospital",310038,1,1,610
"3780","6220950","Saint Peter's University Hospital",310070,1,1,374
"3781","6220990","Newton Medical Center",310028,2,2,148
"3782","6221070","St. Mary's Hospital",310006,2,2,269
"3783","6221120","St. Joseph's Regional Medical Center",310019,2,1,700
"3784","6221140","Raritan Bay Medical Center",310039,2,1,277
"3785","6221145","St. Luke's Hospital - Warren Campus",310060,2,1,140
"3786","6221165","University of Medicine and Dentistry of New Jersey, University Behavioral Healthcare",314011,2,1,48
"3787","6221175","Chilton Hospital",310017,2,2,260
"3788","6221190","University Medical Center of Princeton at Plainsboro",310010,2,1,338
"3789","6221170","Ocean Medical Center",310052,2,2,265
"3790","6221210","Robert Wood Johnson University Hospital Rahway",310024,2,2,147
"3791","6221220","Riverview Medical Center",310034,2,2,270
"3792","6221230","Bergen Regional Medical Center",310058,2,2,432
"3793","6221235","Valley Hospital",310012,2,1,446
"3794","6221250","Hampton Behavioral Health Center",314021,2,2,110
"3795","6221260","Memorial Hospital of Salem County",310091,2,2,110
"3796","6221270","Runnells Specialized Hospital of Union County",314027,2,2,344
"3797","6221315","Meadowlands Hospital Medical Center",310118,2,2,230
"3798","6221330","Shore Medical Center",310047,2,2,198
"3799","6221340","Somerset Medical Center",310048,2,1,250
"3800","6221345","Kennedy Health System",310086,2,2,483
"3801","6221360","Summit Oaks Hospital",314001,2,2,90
"3802","6221370","Overlook Medical Center",310051,1,1,428
"3803","6221385","HEALTHSOUTH Rehabilitation Hospital of Toms River",313029,2,2,92
"3804","6221390","Holy Name Medical Center",310008,2,1,318
"3805","6221395","Community Medical Center",310041,2,2,533
"3806","6221430","Capital Health Medical Center-Hopewell",310044,2,1,223
"3807","6221450","Trenton Psychiatric Hospital",314013,2,2,430
"3808","6221480","St. Francis Medical Center",310021,2,2,163
"3809","6221500","Capital Health Regional Medical Center",310092,2,1,271
"3810","6221490","Robert Wood Johnson University Hospital at Hamilton",310110,2,1,242
"3811","6221600","Virtua Voorhees",310022,2,1,398
"3812","6610455","District One Hospital",240071,2,2,42
